time_s,SoC,V_terminal_V,V_oc_V,current_A,power_W,temp_C,V_RC1_V,V_RC2_V,capacity_Ah,cycle_count
1.0,0.7999619103650307,3.9529454347842097,3.9699695282920247,6.856134294474705,27.101924759611244,29.99712353423655,0.0006533946284701612,6.814577665780777e-05,49.99999999047759,1.904481748465196e-05
2.0,0.8000848006785658,4.0244117173119,3.9700932807464224,-22.142398830924492,-89.11012930456585,29.99659251246078,-0.0015172236624039514,-0.0001527605238891004,49.999999959755016,8.048997424046741e-05
3.0,0.7999770279732412,3.9233365409911913,3.9699816223785933,19.3990869428097,76.10914666459038,29.9954594360712,0.00047185178509307315,4.1902618787025356e-05,49.99999993281183,0.00013437632685938324
4.0,0.7998385155913192,3.9074957055157227,3.9698708124730557,24.932228712457295,97.42257662286268,29.995623786272404,0.002804265974171455,0.00028920672292290944,49.99999989818374,0.00020363251772732017
5.0,0.8000542709363891,4.0637479434936346,3.970059698030028,-38.87483687037648,-157.97753838564293,30.00049132231544,-0.001159901578466215,-0.00010068417823927986,49.999999844244904,0.00031151019004261487
6.0,0.8001820533467611,4.028525686107378,3.9702002586814373,-23.02385765295563,-92.75220194821169,30.00016888142801,-0.0032468139402132027,-0.0003283091621835839,49.9999998122993,0.00037540139502956676
7.0,0.8001242724513378,3.947576588303659,3.9701366996964715,10.400561137154638,41.05701165025253,29.997615780520107,-0.0019553367427016287,-0.00022096209659404228,49.99999979785408,0.0004042918426327741
8.0,0.8001150815594069,3.9680109360578526,3.9701265897153477,1.6543605408624158,6.5645207183246495,29.994506742410294,-0.0016168244608917206,-0.00020184555118323138,49.999999795556356,0.0004088872885796141
9.0,0.8000615615113131,3.947811099617049,3.9700677176624444,9.633608617492827,38.03166702950464,29.991875888747018,-0.0005491919518276795,-0.0001036514152004746,49.999999782176346,0.0004356473125170942
10.0,0.8001056531215007,3.9904439134699787,3.970116218433651,-7.944434233431387,-31.701819232758815,29.989089662710228,-0.0012555038079131778,-0.0001813601864582581,49.99999977115344,0.0004576931175148663
11.0,0.7999263865187176,3.8911316819714137,3.9699411092149743,32.267988353270006,125.5589917948935,29.991476718027343,0.0019357777978498683,0.00014155795417748602,49.99999972633679,0.0005473264184961719
12.0,0.7997530040102875,3.8904193507814178,3.96980240320823,31.208851346618424,121.41551919454503,29.993506397947385,0.004730949343330356,0.0004500421089393034,49.99999968299117,0.0006340176722367786
13.0,0.7996618084393027,3.924237636955475,3.969729446751442,16.415202673192645,64.4171561483947,29.991810002790828,0.0058577480803766215,0.0006077543788976009,49.99999966019227,0.0006796154574400915
14.0,0.7994312147574352,3.8605850090884237,3.969544971805948,41.506862454067075,160.2407709644665,29.99779784210631,0.009271568103150973,0.0010129541884124303,49.99999960254385,0.0007949122975902778
15.0,0.7992763801468752,3.8908206663444034,3.9694211041175005,27.87022967925091,108.4380656117946,29.99878044062922,0.011070086134636115,0.0012777124026059608,49.9999995638352,0.0008723296022548636
16.0,0.7992807263300377,3.9600599769109466,3.9694245810640303,-0.7830960584893027,-3.1011073593002014,29.995659444589535,0.009971582353731318,0.0012544711414866209,49.999999562748656,0.0008745026938171715
17.0,0.7991249516300488,3.889410900959157,3.9692999613040394,28.039445752785927,109.05692596773852,29.996693186041682,0.011721469327510897,0.001517989184576703,49.99999952380498,0.0009523900431304657
18.0,0.799128555833489,3.9587777681586616,3.9693028446667915,-0.6494060190695876,-2.570854110801103,29.993572482049046,0.010575447102192402,0.001493169652719188,49.99999952290393,0.0009541921448333838
19.0,0.7988959764153474,3.854135342440844,3.969116781132278,41.86429486602029,161.35065842949356,29.99971564816292,0.013586984408466892,0.0018912101660815165,49.99999946475908,0.0010704818527945512
