time_seconds,fill_level,terminal_voltage_V,resting_voltage_V,current_A,temperature_C,fast_voltage_drop_V,slow_voltage_drop_V
46.0,0.792961254635497,3.788483446255552,3.9643690037083976,53.479982509552514,30.17223892732062,0.04265244336324848,0.010589696804780181
47.0,0.7925785077960384,3.74979804061338,3.964062806236831,68.8944311025436,30.193290035253995,0.0451496986723885,0.011142805772774964
48.0,0.7922728170466503,3.7800300452833087,3.9638182536373203,55.02433488985413,30.205532988455502,0.046089394550798156,0.011551206228962222
49.0,0.7919064104438858,3.752299600920972,3.963525128355109,65.95318849761745,30.22453035873849,0.047979684470379154,0.012063141773115372
50.0,0.7916127431823595,3.7812570561419356,3.9632901945458876,52.86010707473263,30.23555698693599,0.0484441180864851,0.012438602056136833
51.0,0.791287831155207,3.76674236369941,3.9630302649241655,58.48416488746217,30.249778441534147,0.04939955486310588,0.012865288831162915
52.0,0.7909167226060239,3.745251713913106,3.962733378084819,66.7995388529584,30.26931740019745,0.05105538226571321,0.013369311405436905
53.0,0.7908033724539273,3.8543566407880823,3.962642697963142,20.403027377372716,30.26815280337047,0.04813842503126065,0.01340599553318756
54.0,0.7905446693756091,3.7940698437938702,3.9624357355004873,46.56655409727893,30.27594855520158,0.047988841734668726,0.013702230802343259
55.0,0.7903017677749388,3.800544214209271,3.9622414142199514,43.7222881206474,30.282425640589622,0.04758282547667045,0.013966520546356612
56.0,0.7900770256033682,3.808311256962881,3.962061620482695,40.45359088268771,30.287491312406075,0.04690438910527969,0.014195043703070382
57.0,0.7898040465190606,3.787693682444327,3.961843237215249,49.13623517539173,30.296530327413052,0.04711677733985785,0.014507014131255392
58.0,0.7893071719997173,3.690291855331174,3.961445737599774,89.4374134817773,30.334113184537273,0.051144118345483595,0.015215612622344341
59.0,0.7891028951744734,3.8119366491632127,3.9612823161395787,36.76982854391099,30.33769039663855,0.04977622381406657,0.015392010963524352
60.0,0.7886669930339394,3.712838499420541,3.9609335944271518,78.46238529611871,30.36582175497739,0.052506073007336056,0.01598054865563455
61.0,0.7885602610424807,3.851568234362809,3.9608482088339847,19.211758462575418,30.364354482506542,0.04933770007053373,0.0159729569292054
62.0,0.7882829468327479,3.7807259249423018,3.9606263574661984,49.916557751905806,30.37373590252207,0.049392785662082814,0.016270596422770463
63.0,0.7879414838918717,3.75248696130321,3.9603531871134976,61.463329357713995,30.38968290948054,0.05054144976586885,0.016679287619596705
64.0,0.7875452843334073,3.7271703577414317,3.960036227466726,71.3159205235882,30.412303243906706,0.05251840204210988,0.017180814655331347
65.0,0.7871317980862499,3.7171387411040877,3.9597054384690002,74.4275244883333,30.437224027993693,0.05460333070265881,0.017707033994357656
66.0,0.7860938650213556,3.44504505096533,3.9588750920170845,186.82795168097687,30.61215081541968,0.0671861670341722,0.019343724956698578
67.0,0.7858099786756355,3.756563062348637,3.9586479829405086,51.09954222960346,30.621980043657288,0.06565532228268266,0.019611248312692953
68.0,0.7855390640433784,3.7630643592361372,3.958431251234703,48.76463380628567,30.630611322717755,0.06404796075611846,0.019852244681576245
69.0,0.785102021168081,3.6924568438228924,3.958081616934465,78.66771755352659,30.658696949427394,0.06543921456064615,0.020387417003210135
70.0,0.784795195854989,3.746482720406864,3.9578361566839915,55.22855635655402,30.670735703053197,0.06446754196239243,0.020683008558178645
71.0,0.7846231210622356,3.8049164322591036,3.9576984968497886,30.973462695619272,30.672089956105935,0.061280158898858066,0.020733886925882437
72.0,0.7844325947355204,3.799666226611511,3.9575460757884167,34.29473880874994,30.67454995507825,0.05871215664769909,0.020817139315945834
73.0,0.7842148332678344,3.790025689854736,3.9573718666142677,39.19706418348967,30.678847564396108,0.05685505006153793,0.020948075659289644
74.0,0.7838196354888417,3.714957908133271,3.9570557083910733,71.1356002186887,30.70113234038456,0.05821402408635939,0.021394782978503914
75.0,0.783468566153662,3.7320098342934362,3.95677485292293,63.19248033233856,30.71795397561982,0.058687786836921774,0.021757004394334655
76.0,0.7830489222781353,3.7014268013537603,3.9564391378225086,75.5358975948138,30.743503918820124,0.0602910965578589,0.022237392136929945
77.0,0.7827690749381089,3.759403365561937,3.956215259950487,50.372521204761156,30.75286459280727,0.05934721931785322,0.022461744821734592
78.0,0.7824162291800868,3.7283917511240667,3.9559329833440695,63.512236443969755,30.76985541612771,0.05974357310149892,0.022813889884052894
79.0,0.7820053739480395,3.7024493260920894,3.955604299158432,73.95394176851474,30.794158621065435,0.061095868474513045,0.02326542768753246
80.0,0.7817119037729011,3.7510132953987787,3.9553695230183212,52.824631524912476,30.804775519424425,0.06030875621035268,0.023501378392514486
81.0,0.7813233321647245,3.7103390618301373,3.9550586657317797,69.94288947178734,30.826107242750084,0.06122556520649644,0.02390451520309624
82.0,0.7810754075504374,3.7693560047644663,3.95486032604035,44.626430571684125,30.832625963382043,0.05964594869627897,0.02405105528519226
83.0,0.780791078472938,3.7547880413758787,3.9546328627783507,51.179233949883326,30.842342594529725,0.05884023426025894,0.02426089520186353
84.0,0.7801608183830353,3.606256502179416,3.9541286547064285,113.44681618248552,30.904341775581088,0.06403673758820892,0.025086928708631183
85.0,0.7799829304935062,3.794892580951297,3.953986344394805,32.01982011523975,30.905880639363033,0.06098992505495157,0.02509349915011402
86.0,0.7795960784738282,3.7076277432071985,3.9536768627790626,69.6333635420435,30.92691826762774,0.061812456978430595,0.025473782324725767
87.0,0.7793303038372247,3.7582941487760917,3.9534642430697797,47.83943458862065,30.93488470684514,0.06048274808997493,0.02563275871908839
88.0,0.7790059651464213,3.7339580145316527,3.9532047721171373,58.38096434460681,30.948555069404392,0.06028273692203565,0.025894519465546315
89.0,0.7786249096293268,3.7092551640237237,3.9528999277034615,68.58999307699723,30.968824771298046,0.061073276866778464,0.02625448344113083
90.0,0.7782500867299973,3.710584872448335,3.952600069383998,67.46812187931175,30.988301363738685,0.061681826829431005,0.02659882698612536
91.0,0.7778500028538488,3.6985623523409634,3.952280002283079,72.01509770674392,31.010996820110677,0.06266516756624993,0.026984079779607616
92.0,0.7775476377287837,3.738993649399744,3.952038110183027,54.42572251171498,31.022338998587315,0.061881080700909544,0.027189747903740447
93.0,0.7772882473147552,3.757739800884202,3.9518305978518042,46.69027452513026,31.02968626093167,0.0604354843631071,0.027315988154876406
94.0,0.7769884196342949,3.741354696557409,3.9515907357074362,53.96898248286918,31.040762354490084,0.059820115347908334,0.027512994274345295
95.0,0.7768921902642405,3.828954208960177,3.9515137522113926,17.321286609782035,31.038515886120422,0.05577581707474068,0.027343357152834178
96.0,0.7767687143057954,3.8210018466608764,3.9514149714446365,22.225672520118046,31.037259195341505,0.052583098693655995,0.027224565905676668
97.0,0.7766326015496555,3.818484051916209,3.9513060812397245,24.500296105176883,31.036544832808886,0.04991066669054988,0.02712985496947087
98.0,0.7764588543782944,3.804725717098639,3.951167083502636,31.27449084500045,31.037756153514863,0.04813720007915151,0.02710364087025114
99.0,0.7761136577929932,3.732588533983216,3.9508909262343948,62.1353853542169,31.053655577499967,0.04946930353273775,0.0273844405586264
100.0,0.7759349257251591,3.8023341237537833,3.9507479405801273,32.17177221015372,31.055145631625862,0.047823225790476785,0.027363980912931643
101.0,0.7756937151386736,3.7768791034937554,3.950554972110939,43.417905567401945,31.060965670764574,0.04740400414367058,0.027455536790826452
102.0,0.7752463934176922,3.6884931583302167,3.950197114734154,80.51790977664224,31.0902066517977,0.050555208902617756,0.027914646266512112
103.0,0.7750096960658025,3.7752797088243826,3.950007756852642,42.60552334014028,31.095647162682383,0.049798696298690145,0.02799128841024182
104.0,0.7749574679576723,3.8548871195511527,3.949965974366138,9.401059463444383,31.092287569489486,0.04595435287220253,0.027737000510155523
105.0,0.7748006842990326,3.813699132675451,3.9498405474392264,28.22105855513692,31.09253665328498,0.044266806798262316,0.02767290005183367
106.0,0.7745569313685087,3.777842727266119,3.949645545094807,43.87552749429659,31.09853412237669,0.04422957164942785,0.02776516621125319
107.0,0.7743912044959084,3.8110849620205487,3.9495129635967268,29.830837068058287,31.099254866045612,0.0428593508896498,0.027716713464851613
108.0,0.7741726106005054,3.789559314458286,3.9493380884804044,39.346901172533855,31.10332768850526,0.042525097105550184,0.027763430965587498
109.0,0.7738110016906316,3.7282860204638952,3.9490488013525056,65.08960377729201,31.121089196142236,0.04467239382117795,0.028065392922275206
110.0,0.7737748616534362,3.8654065668305533,3.949019889322749,6.5052066951660805,31.117479008356497,0.041040305747961976,0.02778140619249381
111.0,0.7734731295931309,3.7550064744339484,3.9487785036745047,54.31177085495749,31.128676449692705,0.04230325263398934,0.027976037344682837
112.0,0.7732007181744782,3.7660233919675536,3.9485605745395826,49.03405535747012,31.137088537686168,0.042943773199846366,0.028115802081992207
113.0,0.7730371336592715,3.811776451428028,3.9484297069274175,29.44521273720444,31.137667293274774,0.04165921533342364,0.028059161424952482
114.0,0.7729849832864094,3.8606588287765633,3.9483879866291276,9.387067115186724,31.134279881130624,0.03858811438345001,0.027803891340143078
115.0,0.7727481074228684,3.7844280276159212,3.948198485938295,42.63765543739488,31.139701660117566,0.03897347916591278,0.027882228624722546
116.0,0.7725915823239332,3.8182780001090824,3.9480732658591466,28.174517808330386,31.139905548472314,0.03794582212059534,0.02781586160303405
117.0,0.7723450318947909,3.7805511248254717,3.947876025515833,44.37907724562625,31.146094331618713,0.03855802728872668,0.02791135602192067
118.0,0.7721301757525256,3.7933051857066302,3.9477041406020206,38.67410560773997,31.14986671173864,0.03856907360127403,0.027948969553394102
119.0,0.7717232631940205,3.710759596351429,3.9473786105552167,73.24426053092591,31.17333035144634,0.04186885391958546,0.028329665731206037
120.0,0.7715520176393159,3.808115673669312,3.947241614111453,30.824199846826176,31.17430785960397,0.04081781612112203,0.028284072459642342
121.0,0.7714844033424474,3.853396091185953,3.947187522673958,12.170573436341737,31.17120277959225,0.03809167054108787,0.028053670301767236
122.0,0.7712721418000495,3.7940434047596443,3.9470177134400397,38.2070776316066,31.174775121208427,0.03810265297779859,0.02808487476510827
123.0,0.7710605728899453,3.7941377767880766,3.9468484583119565,38.082403818764085,31.178296438925827,0.03810072601554226,0.02811445262199915
124.0,0.7707124687105238,3.735442524978446,3.946569974968419,62.65875229588838,31.194414340200865,0.040437731204320766,0.028387896899982553
125.0,0.7704358159182045,3.7634142790207967,3.9463486527345637,49.79750261745956,31.203160977775894,0.04132843121858827,0.028530132391068278
126.0,0.7702249606398248,3.7904477513201433,3.94617996851186,37.95395010834723,31.206613342505023,0.04100730688334885,0.028552902626803378
127.0,0.7698818918752821,3.733920370018557,3.9459055135002257,61.752377617684616,31.22213573085429,0.0429814613774549,0.028811893057689688
128.0,0.7698764921745678,3.876247618442228,3.945901193739654,0.9719461285872448,31.21825170193887,0.03898372743931492,0.028463644940952923
129.0,0.7698086944767375,3.8534797233239035,3.94584695558139,12.203585609452075,31.215122940298045,0.03643525999742197,0.028231340164929574
130.0,0.7697830431604762,3.874012285422169,3.945826434528381,4.617236927043773,31.21134694314827,0.03340737476905337,0.027926529815695527
131.0,0.7696966515312944,3.851018849554617,3.945757321225036,15.550493252714025,31.20869503399183,0.03170806781813257,0.0277341579544944
132.0,0.7697399908498839,3.908256227297205,3.9457919926799074,-7.8088862323365476,31.20512480563093,0.027947532439335582,0.02731203587709053
133.0,0.7695383652179957,3.8071807958846584,3.945630692174397,36.29261373987265,31.207947194556255,0.02874167192259452,0.027333427589287203
134.0,0.769450436269725,3.854976015382774,3.9455603490157802,15.827210688735029,31.205341504803187,0.027512698446905945,0.027151173313627704
135.0,0.7695250813387264,3.9258483178897006,3.9456200650709814,-13.449561982241267,31.202383323624304,0.02361462398138485,0.026680237508129975
136.0,0.7695494969948362,3.908369885211749,3.945639597595869,-4.399217317074193,31.198605281520486,0.020948754512692618,0.026305091910786584
137.0,0.7694144691971212,3.842882160754131,3.945531575357697,24.30500358869564,31.197736175712862,0.02126814384047949,0.02621986209390457
138.0,0.7692205756162209,3.8173655220771696,3.945376460492977,34.90084456204504,31.20005862487085,0.022565466840286708,0.02624098993921658
139.0,0.7688886064395702,3.7569015424753376,3.9451108851516565,59.75445179711576,31.21434550903723,0.026104466669400424,0.026508844504235594
140.0,0.7684487819346673,3.7070142485117326,3.944759025547734,79.16841088253233,31.242339440499904,0.03115416860991786,0.026966302984779453
141.0,0.7683282083712798,3.838328077396541,3.944662566697024,21.703241409736933,31.240833433634066,0.03025479397559446,0.026847003784937047
142.0,0.7683899159944724,3.9172117013610492,3.944711932795578,-11.118490665329583,31.237561575399127,0.02631760538483095,0.026403012060377727
143.0,0.7686011641509598,3.985334269602638,3.944880931320768,-38.06273089863606,31.24103080853189,0.02019100635638303,0.025696770307424812
144.0,0.7685195549245282,3.8662996361214965,3.9448156439396227,14.689660757699661,31.238227598917376,0.01966748410493581,0.025523542217290553
145.0,0.7685798888903925,3.9276651378034906,3.9448639111123143,-10.870984840426216,31.234929720131674,0.016761364550866492,0.025098450449751918
146.0,0.7685975077536741,3.912460437844793,3.9448780062029396,-3.1745699606434368,31.231084142454847,0.014864209548885185,0.024755124377852874
147.0,0.768646642685096,3.928034691143648,3.944917314148077,-8.853140796735794,31.227588326053706,0.012607205252650166,0.024359630899046157
148.0,0.7686438807352356,3.9082704922073037,3.9449151045881887,0.4971509748649461,31.22369734035368,0.01145478121985145,0.024061971270998343
149.0,0.768497248510263,3.8480178840519104,3.9447977988082106,26.393800495062457,31.22335046750419,0.012876416866091098,0.024025363907738993
150.0,0.7684712147352452,3.898276124937692,3.944776971788196,4.686079503221427,31.219572550360624,0.01209700321548387,0.0237734851756624
151.0,0.7684916057779311,3.91908994572157,3.944793284622345,-3.6740617452162856,31.215753966508203,0.010596187953501035,0.02344165425745707
152.0,0.7686284921211635,3.970707269716919,3.9449027936969308,-24.66420598781212,31.214962816842956,0.0072407178249764646,0.022905350401565
153.0,0.7688521514788195,4.011568091965901,3.9450817211830556,-40.29898336143845,31.21933782191269,0.0027167171142782626,0.022220333960151578
154.0,0.7689343803661034,3.9559175259268207,3.945147504292883,-14.81601572683768,31.21656719992575,0.0010482569882319425,0.02179707053601034
155.0,0.768969556069859,3.9377473878553313,3.9451756448558872,-6.337964640640513,31.21288615575469,0.00034536506706979897,0.02146331780818007
156.0,0.7687840058027334,3.8442263345516223,3.945027204642187,33.39904808260109,31.214676753086962,0.0034908388862487085,0.021528607903180844
157.0,0.7688100736790366,3.931778174224635,3.9450480589432293,-4.696914649225577,31.210904781957936,0.002711671119327775,0.021214498432049818
158.0,0.768736528229815,3.8901583779673365,3.9449892225838523,13.238180859892703,31.207914287289555,0.0037134009653095553,0.02108252555909639
159.0,0.768855015620157,3.9715825858097262,3.945084012496126,-21.349079340901703,31.206352417996015,0.001328390628947576,0.02060847220223274
160.0,0.7690659888339714,4.013939963899798,3.945252791067177,-38.01319167826851,31.20982283105053,-0.00241545592195792,0.019974703688306887
161.0,0.76925634899306,4.009295934459041,3.945405079194448,-34.29912776371645,31.21192540674872,-0.005449588456913836,0.019385717447641747
162.0,0.7694235599749698,4.002859802652015,3.945538847979976,-30.128104848615834,31.212660047097245,-0.007798059795790094,0.018845498334601286
163.0,0.7692410066567134,3.8558114866710764,3.945392805325371,32.859597286166924,31.2142696006199,-0.003928972171262508,0.018937946573040227
164.0,0.7694337360946907,4.012850810974736,3.9455469888757526,-34.726024860786296,31.21651953801836,-0.006859699222080189,0.01835759673537361
165.0,0.76942587796657,3.9302593691579255,3.9455407023732563,1.4144630617269307,31.212644390481444,-0.006072308575563621,0.018143611600151374
166.0,0.7696421418286569,4.025816822279094,3.9457137134629257,-38.9664616372735,31.216485182426197,-0.00920260111243628,0.017530988708688185
167.0,0.7696359255707791,3.9340652209163913,3.9457087404566233,1.11892641799734,31.212606248158465,-0.00822037790282729,0.017324334891166974
168.0,0.7697045359088447,3.9654496251755127,3.945763628727076,-12.362223074884952,31.20950079464967,-0.008614526583495593,0.016986275745737796
169.0,0.7698472868707735,3.997979411270672,3.945877829496619,-25.720894041228505,31.20898532115291,-0.010242412678799096,0.016519660777753596
170.0,0.7699820235145385,3.996595188163147,3.945985618811631,-24.276872750432275,31.208102995148067,-0.011577968135686942,0.01607319253044652
171.0,0.7701998352397317,4.033973471546984,3.9461598681917853,-39.2453558906614,31.212058653283236,-0.014210868190650589,0.015483517213683124
172.0,0.7702865160334712,3.9808943809004957,3.9462292128267773,-15.618161034148423,31.20941715593534,-0.014344789811217359,0.015135968343970428
173.0,0.770491992579848,4.032368825594326,3.9463935940638786,-37.02280114896588,31.21251013532543,-0.016502887923927293,0.014580022627765086
174.0,0.7707999117283252,4.078973519629212,3.9466399293826604,-55.48092765353792,31.224289212847452,-0.02021213882449399,0.013847550556201843
175.0,0.7711205089487476,4.088754080750486,3.9468964071589983,-57.76526494098492,31.237378469976022,-0.023785791266560507,0.013101476204025074
176.0,0.7712660442305197,4.017907007698534,3.947012835384416,-26.222573292276206,31.236979355335905,-0.024017681735811175,0.012678133423193632
177.0,0.7712419173416871,3.945884808911128,3.94699353387335,4.342839989863631,31.23317722465481,-0.021318821262548693,0.012563801220267321
178.0,0.7713371036116781,3.994707902837661,3.947069682889343,-17.150679277648102,31.230778412276265,-0.02092217010927283,0.012237291847232027
179.0,0.7715367723344867,4.039570839331825,3.9472294178675895,-35.97634645200833,31.233471077582692,-0.022354764399389517,0.011727753483988641
180.0,0.7716916968322164,4.022340934001777,3.947353357465773,-27.91432391525194,31.233540883221337,-0.022883826437501736,0.011304663149849016
181.0,0.7717249064728027,3.9711438889754684,3.947379925178242,-5.983719024552624,31.22982715327811,-0.021275568580615876,0.011104769607642884
182.0,0.7718994010642708,4.030532123061335,3.947519520851417,-31.4404669311982,31.230964651464603,-0.022242886553059307,0.01065437614187937
183.0,0.7721581103026992,4.068132783818589,3.9477264882421594,-46.6142771943169,31.238130039686496,-0.024562131012535633,0.01005878387491866
184.0,0.7722327708483321,3.9920568343076206,3.947786216678666,-13.452350564478188,31.235152359772144,-0.023504895620044874,0.009800145428804936
185.0,0.7723973584356302,4.0300084043718805,3.9479178867485043,-29.65542113479571,31.23573201540711,-0.024090195508464272,0.009383697620879828
186.0,0.7724289338681458,3.973999945433824,3.947943147094517,-5.6892671199425635,31.231999450874753,-0.022339115652477138,0.009210592887962147
187.0,0.7726345317653457,4.047299494374225,3.948107625412277,-37.04466616214447,31.235090231115805,-0.023738533808179692,0.00872803607857527
188.0,0.7730209426387477,4.126823069135095,3.9484167541109985,-69.62358079313915,31.255870629424578,-0.028105073352809748,0.007927712264356415
189.0,0.7734302202902995,4.141716978085108,3.94874417623224,-73.74372100033997,31.279647764522508,-0.032448164900295805,0.007096385269309662
190.0,0.7734673082057535,3.9870204755739933,3.948773846564603,-6.682507288995737,31.27595036305405,-0.029996238396003058,0.006941823404726019
191.0,0.7735000249442502,3.9831075852470583,3.9488000199554003,-5.894907837248937,31.27220483499974,-0.027702693551263185,0.0067970085124766785
192.0,0.7737750049716025,4.085223879874965,3.949020003977282,-49.54595087427983,31.28078424815925,-0.029781354316626384,0.0062201989675053845
193.0,0.7740799102186589,4.100758655424939,3.9492639281749273,-54.937882352499365,31.2922279445591,-0.032175314477770826,0.005596970946942147
194.0,0.7741588463796494,4.006751503734006,3.9493270771037197,-14.222731710012212,31.289325464250112,-0.030466900348667777,0.005386102168550265
195.0,0.7745627872117167,4.1450661823346735,3.9496502297693734,-72.78213190401159,31.31237187584844,-0.03449372703988053,0.004595903602458381
196.0,0.7749443625625273,4.140235242713943,3.949955490050022,-68.75231546136885,31.332501609599205,-0.03775386276851274,0.0038555683876627753
197.0,0.7751379027600236,4.063460931319329,3.950110322208019,-34.872107656983886,31.334738036972,-0.037479627511511585,0.0034611231251306255
198.0,0.7754649637578996,4.121134036421171,3.95037197100632,-58.92990952722201,31.34846866434259,-0.039520891731983414,0.0028324970887352776
199.0,0.7757471751053064,4.104609517212547,3.950597740084245,-50.84889142465059,31.357672823906398,-0.040598893431225476,0.0022919871856449314
200.0,0.7760528202186845,4.116430248179114,3.9508422561749477,-55.07119159964208,31.369150620075573,-0.041976114691885454,0.0017162314002870356
201.0,0.776299438952749,4.093134662939602,3.951039551162199,-44.43580793955149,31.375230317841442,-0.04221018545217287,0.0012533196542814644
202.0,0.7764158643791946,4.038044239295721,3.9511326915033558,-20.977554314525353,31.37348805802054,-0.040189633451224255,0.0010292807756146628
203.0,0.7767000203764615,4.108640517784197,3.9513600163011695,-51.199278786826106,31.382861851175846,-0.04123733972786848,0.000507688719944695
204.0,0.7769182296247524,4.08199149077832,3.951534583699802,-39.31698167405263,31.386749893774493,-0.04105459349717192,0.00011065939711174484
205.0,0.7774732296247524,4.227218888433665,3.9519785836998023,-100.0,31.4337196529612,-0.04666399057490099,-0.0008844911964858888
